Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
468,B000G6RYNE,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"Crunchy, salty, sweet...finally, a Superbowl snack that scooores!",these honey dijon chips bring a terrific balance of salty tangy sweet and crunchy other brands ive tried use too much mustard flavor which overpowers the honey dijon pairingbr br these chips make a great side dish on a bbq plate with baked beans coleslaw or potato salad and grilled meat naturally they also go down great with beerbr br as an oregonian im proud to share these delectable snacks with friends especially those living outside our state and who havent experienced gourmet chips i tell them kettle brand does for potato chips what microbrews did for beerbr br kettle brand potato chips are unmistakablea light gold color rich flavor and amazing crunch kettle brand chips are also a healthier snacking option than the major chip brands kettle brand chips dont have trans fats msg or artificial flavors and colorings the company also has a line of organic potato chips and all of their products are certified kosherbr br i also recommend these other kettle chips flavors a hrefhttpwwwamazoncomgpproductb000g6mbuakettle chips sea salt  vinegara and a hrefhttpwwwamazoncomgpproductb000g6q4gmkettle chips spicy thaiabr br annette solomon a reporter for the salem statesman journal recently noted that a glass of wine goes nicely with these chips solomon wrote you could be missing out on a wonderful pairing these chips are spicy so you would want to select a semisweet white wine also a moderate amount of acid will subdue the strong flavors of ginger lime garlic and cilantro without overpowering them classically a germanstyle riesling fits these parameters perfectly
469,B000G6RYNE,AU3VZDTQH0J4M,C. Charles,0,0,5,1231545600,These chips make me weak at the knees,these chips remind me of a long obsolete brand of chips we could get in middle school they are by far the tastiest chips ive had and its impossible to walk past the aisle without picking up the trademark blue bag and then putting the bag clip on the bag
470,B000G6RYNE,A3B0HXAUWCLSZO,MisterStorm,0,0,5,1221436800,By far my favorite chips,these are by far my favorite chips they are extremely crunchy similar to other kettle style chips but its the extreme vinegar flavor that differentiates these from lesser fried potato snacks  ive tried several other brands of salt and vinegar and none of them come close
471,B000G6RYNE,A17UR3NRLARXCH,"W. Muckelroy ""Chawk68""",0,0,4,1221091200,"Good chips, more cheese",they are good but need more cheese and wish they were krinkle cut i much prefer the salt  pepper just for the krinkle cut  they have a better texture all around this brand is much better than fritolay and a good price on amazon when you get free shipping these are similar to tims or zacks chips in that they are very crispybr br on a side note these are the hardest bags to open by hand i have to use a knife or scissors everytime
472,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1219795200,Pretty good tasting chip,it took a while to get used to these chips but they are pretty good and more healthy for you they sure were eaten all up by my family and friends
473,B000G6RYNE,A339FKUBFG0VLX,the Poodle,0,0,4,1217376000,Yummy chips,these are delicious  the 2 oz bags are a bit big for school lunches definitely more than a serving
474,B000G6RYNE,A3MLESXA2VGWJC,CV,0,0,4,1217376000,Best sour cream & onion chip I've had,i recently tried this flavorbrand and was surprised at how delicious these chips are  the best thing was that there were a lot of brown chips in the bsg my favorite so i bought some more through amazon and shared with family and friends  i am a little disappointed that there are not so far very many brown chips in these bags but the flavor is still very good  i like them better than the yogurt and green onion flavor because they do not seem to be as salty and the onion flavor is better  if you havent eaten kettle chips before i recommend that you try a bag before buying bulk  they are thicker and crunchier than lays but just as fresh out of the bag
475,B000G6RYNE,A3UCO7B9HP42BG,Denise Graner,0,0,5,1217203200,Great chips,we are always pleased with amazons packaging chips are never crushed or broken always fresh we really liked this brandflavor of chips very tasty
476,B000G6RYNE,A1DOBB5XZ1KMZ5,"A. M. L. Hentz ""AnneMarie""",0,0,5,1217030400,Fabulous!,these chips are some of the best ive tasted they are not filled with chemicals you taste the tangy vinegar as well as the potato not greasy perfectly crispy if you dont like salt and vinegar tanginess dont even bother to try these definitely have zip i love them my children and their friends love them even my 4 year old loves them
477,B000G6RYNE,A3I96LKK3S15D0,"R. Wheeler ""Pryd""",0,0,5,1215993600,Box-o-Chips,these chips were a great deal  kettle was having a special deal for the case of chips  they are hard to find in vegas and are my favorite flavor shipping was very fast sooner than expected
478,B000G6RYNE,A2LS9RBSI8SDZF,Ashish Shah,0,0,5,1215475200,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover,fantasticyou can not beat this taste and you can not resist to it only one if you are spice lover
479,B000G6RYNE,A324FVIOYCWNSB,"Eric BVD ""Eric""",0,0,4,1215302400,An addictive potato chip,eat at your own risk  once i would open a bag i could not stop  good and salty
480,B000G6RYNE,A1RRHET1QIP1YK,Daniel Hill,0,0,5,1215302400,Great Chip!,i dont eat many chips but these i love great buy and arrived quick and packed great expiration date is a ways away so i have awhile to enjoy them great natural potato flavor i love brown russet hardy flavor and these fit that description to a tee
481,B000G6RYNE,A12OF4IM7A8YS,"Norman Tang ""Amazon Norman""",0,0,5,1215216000,"Excellent balance of taste, crunchiness, and moisture",i simply fell in love with these chips and refused to share them with my friends    my experience with a lot of cheesefavored chips has been too salty and a little over the greasy side  but these ny cheddar from kettle really changed my mind  thanks to amazon for great discounts and i dont have to buy them from the store anymore
482,B000G6RYNE,AUHS7PQNAHNDI,"C. Graube ""pup friend""",0,0,5,1215216000,Yum,bought this box of chips as a fathers day gift because dad loves them  they are very yummy and more substantial than regular chips
483,B000G6RYNE,A26ONAQEIUEMV4,"Dolores Swan ""Swannie""",0,0,5,1215129600,Very good chips at a great price.,these chips are quite tasty and the price is right  packaged very well would buy again
484,B000G6RYNE,AOHRHPJP38LLT,"S. Samoranos ""Inspired cook""",0,0,2,1214784000,70% of the chips in the bag are over cooked,i like kettle chips but was really disappointed with this order because they were over cooked  i bought a bigger sized bag from costco and the chips were all cooked perfectly so i dont know why these were differentbr will never buy these chips from here again
485,B000G6RYNE,A1AXXMJQ3NDIFK,Barbara A. Puckett,0,0,5,1214697600,Great chips!,for some reason amazon would not ship these to alaskaso i sent them to my grandchildren who got to enjoy them  they are very good chips amazon should rethink the shipping to alaska thing  i would order groceries online
486,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1214006400,Not bad but a little hard to get used to,my husband likes these a lot they are a bit different to get used to as they are less greasy and salty in taste than the usual chips you buy they are more browner than i would like to see and the chips are pretty sturdy in texture not bad though just takes getting used to eating chips better for your health they do have about 12 the calories in fat however
487,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1214006400,Firm quality chip,just got this order and it is ok a bit light on the cheddar flavoring and herb taste eludes me if it is there
488,B000G6RYNE,A1WQ3UGXPT15VI,"JavaJewel ""It's all  water under the bridge...""",0,0,2,1213920000,Not  Very Creamy or Chivey...,i really love kettle brand chips but these are rather disappointing there is very little sour cream or onion flavor
489,B000G6RYNE,A1B05INWIDZ74O,M. A. Ramos,0,0,3,1213142400,Prefer other flavors,i took one and said good russet potato chip but i found that the flavoring was subtle for my taste a bit oily and overcooked it may be because i am use to eating their great tasting a hrefhttpwwwamazoncomgpproductb000g6q4gmkettle chips spicy thai 2ounce bags pack of 24a or perhaps because all the chips in the bags i received were overcooked and that overpowered the seasoning it is obvious the chips are flavored but if i did not read the bag i would never have thought it had cheddar flavor and i love new york cheddar the flavoring included parmesan cheddar blue cheese garlic and other spices a good chip even when overcooked but i do not plan to buy them again
490,B000G6RYNE,A1B05INWIDZ74O,M. A. Ramos,0,0,5,1212451200,These will be habit forming!,i took one and said good russet potato chip but where is the flavoring then all of a sudden within seconds it spread to my senses and my taste buds were happy as close to thai food as a potato chip can get  these chips are spicy enough to satisfy that craving for spice and a hint of sweetness that makes them habit forming the flavoring included garlic ginger jalapeno cilantro and other spices and it just felt great to eat these i will buy these again these were a treat
